"PointID","x","y","z","Density_0","Density_1","Momentum_x","Momentum_y","Momentum_z","Energy","Energy_ve","MassFrac_0","MassFrac_1","Pressure","Temperature_tr","Temperature_ve","Mach","Pressure_Coefficient"
4285, 1.770444149808204e-03, 2.281051387506035e-02, 4.022109039997939e-03, 2.884729273150207e-04, 2.887616889907700e-07, 2.243419520031621e+00, 6.818863843925793e-06, 9.650867314672288e-07, 8.781189288264330e+03, 4.556751017223112e-04, 9.990000000000459e-01, 9.999999999541439e-04, 2.274095065383278e+01, 2.650737668064819e+02, 2.540349960327148e+02, 2.339498461131902e+01, 3.772900578125329e-04
4286, 8.803077140108195e-04, 1.610824154018557e-02, 2.840317595303595e-03, 2.884884823807132e-04, 2.887772596274300e-07, 2.243540451237407e+00, 4.816073324887180e-06, 7.630391868880576e-07, 8.781663957886638e+03, 4.556997235624050e-04, 9.990000000000447e-01, 9.999999999552921e-04, 2.274276538031867e+01, 2.650806259733221e+02, 2.540349960327148e+02, 2.339468152424540e+01, 3.775196961250305e-04
4287, 2.975027104868411e-04, 9.373296429454024e-03, 1.652765058691063e-03, 2.882843278750136e-04, 2.885729007632458e-07, 2.241953500645170e+00, 2.774683489970923e-06, 7.262057008288766e-07, 8.775435798077066e+03, 4.553765606264221e-04, 9.990000000000433e-01, 9.999999999565756e-04, 2.271892440357655e+01, 2.649902705700335e+02, 2.540349960327148e+02, 2.339867736713470e+01, 3.745028218412492e-04
4288, 2.975027104868411e-04, 9.481676172941985e-03, 8.295391763562921e-04, 2.887247222081939e-04, 2.890137359312585e-07, 2.245376878833368e+00, 2.948676973228597e-06, 2.579757265799014e-07, 8.788871559091969e+03, 4.560736793589125e-04, 9.990000000000444e-01, 9.999999999554805e-04, 2.277038431616340e+01, 2.651853841082415e+02, 2.540349960327148e+02, 2.339005204221798e+01, 3.810146392306207e-04
4289, 8.803077140108195e-04, 1.629449480757201e-02, 1.425583573544583e-03, 2.887519803070950e-04, 2.890410213152944e-07, 2.245588732384529e+00, 4.963552403800864e-06, 4.342543790338611e-07, 8.789702883441134e+03, 4.561168247527635e-04, 9.990000000000453e-01, 9.999999999546227e-04, 2.277356852414487e+01, 2.651974306824507e+02, 2.540349960327148e+02, 2.338951944319942e+01, 3.814175738619246e-04
4290, 1.770444149808204e-03, 2.307426288387641e-02, 2.018736421556180e-03, 2.886633387944012e-04, 2.889522910720800e-07, 2.244899670977411e+00, 6.962829696265662e-06, 6.091684181466443e-07, 8.786998454984041e+03, 4.559765106931454e-04, 9.990000000000463e-01, 9.999999999536489e-04, 2.276320398812252e+01, 2.651581346519209e+02, 2.540349960327148e+02, 2.339125557510054e+01, 3.801060293506658e-04
4291, 2.966106530410018e-03, 2.980722881747728e-02, 2.607794612652495e-03, 2.885342194636803e-04, 2.888230424924135e-07, 2.243895962058006e+00, 8.939783664550741e-06, 7.821294379349909e-07, 8.783059155206973e+03, 4.557721238007740e-04, 9.990000000000476e-01, 9.999999999523610e-04, 2.274811436681824e+01, 2.651009424193456e+02, 2.540349960327148e+02, 2.339378317518488e+01, 3.781965651975280e-04
4292, 4.464869661926191e-03, 3.647973595403102e-02, 3.191563344396772e-03, 2.883835400102938e-04, 2.886722122082725e-07, 2.242724655595437e+00, 1.089716662608595e-05, 9.533782233260694e-07, 8.778462105741868e+03, 4.555336095431511e-04, 9.990000000000492e-01, 9.999999999507066e-04, 2.273051610950661e+01, 2.650342638631669e+02, 2.540349960327148e+02, 2.339673106446227e+01, 3.759696543416050e-04
4293, 6.263693563131251e-03, 4.307825026938396e-02, 3.768858543103678e-03, 2.882177394048999e-04, 2.885062456357241e-07, 2.241435801981254e+00, 1.283828867491502e-05, 1.123204364898149e-06, 8.773403739391792e+03, 4.552711605036351e-04, 9.990000000000513e-01, 9.999999999486615e-04, 2.271116537641156e+01, 2.649609715880947e+02, 2.540349960327148e+02, 2.339997261452324e+01, 3.735209824739107e-04
4294, 8.358929631539169e-03, 4.958938782099499e-02, 4.338509265527584e-03, 2.880391490965341e-04, 2.883274765575825e-07, 2.240047522990112e+00, 1.476671564691184e-05, 1.291919830159038e-06, 8.767955180641848e+03, 4.549884673633320e-04, 9.990000000000538e-01, 9.999999999462097e-04, 2.269033778218398e+01, 2.648821160937522e+02, 2.540349960327148e+02, 2.340346168304979e+01, 3.708854263011120e-04
4295, 1.074632804396089e-02, 5.599994189494278e-02, 4.899360073917944e-03, 2.878483764618404e-04, 2.881365129584723e-07, 2.238564538720438e+00, 1.668591783598489e-05, 1.459828228802700e-06, 8.762134957589102e+03, 4.546864917395736e-04, 9.990000000000566e-01, 9.999999999433374e-04, 2.266810754498810e+01, 2.647979847568965e+02, 2.540349960327148e+02, 2.340718586519234e+01, 3.680723775051642e-04
4296, 1.342104637653449e-02, 6.229690979345592e-02, 5.450273379624505e-03, 2.876451550420892e-04, 2.879330881129343e-07, 2.236984776591433e+00, 1.859909223893308e-05, 1.627209260573161e-06, 8.755934940133502e+03, 4.543648120612435e-04, 9.990000000000600e-01, 9.999999999400282e-04, 2.264444717086329e+01, 2.647084802043292e+02, 2.540349960327148e+02, 2.341114979972248e+01, 3.650783569575216e-04
4297, 1.637765942674216e-02, 6.846751920863151e-02, 5.990131750498700e-03, 2.874286912870960e-04, 2.877164076764344e-07, 2.235302066594675e+00, 2.050906096198024e-05, 1.794309826723627e-06, 8.749330918097132e+03, 4.540221724503428e-04, 9.990000000000638e-01, 9.999999999362637e-04, 2.261926820451042e+01, 2.646132751690876e+02, 2.540349960327148e+02, 2.341536834568856e+01, 3.618921713870285e-04
4298, 1.961017021749339e-02, 7.449925412884781e-02, 6.517840177411071e-03, 2.871978145750913e-04, 2.874852998554040e-07, 2.233507307367568e+00, 2.241819313357548e-05, 1.961337198144363e-06, 8.742287177881881e+03, 4.536567202042147e-04, 9.990000000000681e-01, 9.999999999320221e-04, 2.259243897179266e+01, 2.645118801094191e+02, 2.540349960327148e+02, 2.341986361322145e+01, 3.584971585435814e-04
4299, 2.311202216095348e-02, 8.037988022532455e-02, 7.032328295287492e-03, 2.869510386844173e-04, 2.872382769404694e-07, 2.231588943954746e+00, 2.432832403494103e-05, 2.128451940104015e-06, 8.734758377789463e+03, 4.532661031141789e-04, 9.990000000000727e-01, 9.999999999272787e-04, 2.256379199196584e+01, 2.644036717016064e+02, 2.540349960327148e+02, 2.342466372540235e+01, 3.548721251532815e-04
4300, 2.687611235744550e-02, 8.609746966733799e-02, 7.532552554159181e-03, 2.866865775134847e-04, 2.869735510421440e-07, 2.229533089917104e+00, 2.624065550571836e-05, 2.295759198822217e-06, 8.726690027596533e+03, 4.528474943653236e-04, 9.990000000000780e-01, 9.999999999220040e-04, 2.253312608489221e+01, 2.642879012931398e+02, 2.540349960327148e+02, 2.342980246981007e+01, 3.509916135685427e-04
4301, 3.089480600245098e-02, 9.164042531575821e-02, 8.017498335822937e-03, 2.864023331338229e-04, 2.866890221319201e-07, 2.227323434359612e+00, 2.815562468651258e-05, 2.463297217886527e-06, 8.718018124100969e+03, 4.523975736456260e-04, 9.990000000000837e-01, 9.999999999161643e-04, 2.250020530817112e+01, 2.641636914419224e+02, 2.540349960327148e+02, 2.343531948262605e+01, 3.468257672709569e-04
4302, 3.515995187248769e-02, 9.699750424583556e-02, 8.486182011818291e-03, 2.860958637254655e-04, 2.863822459455568e-07, 2.224940992552559e+00, 3.007272749290037e-05, 2.631021894182992e-06, 8.708668172947127e+03, 4.519124764157447e-04, 9.990000000000903e-01, 9.999999999097211e-04, 2.246475563084720e+01, 2.640300240167287e+02, 2.540349960327148e+02, 2.344126081399244e+01, 3.423399099571521e-04
4303, 3.966289885845342e-02, 1.021578405515249e-01, 8.937652938547352e-03, 2.857643338314303e-04, 2.860503841877650e-07, 2.222363719078504e+00, 3.199028008688849e-05, 2.798785909308099e-06, 8.698553671072537e+03, 4.513877151985830e-04, 9.990000000000974e-01, 9.999999999026287e-04, 2.242645965895487e+01, 2.638857210989204e+02, 2.540349960327148e+02, 2.344767982272846e+01, 3.374938781009856e-04
4304, 4.439451351290143e-02, 1.071109673850922e-01, 9.370995385490551e-03, 2.854044464216542e-04, 2.856901365281377e-07, 2.219565979531057e+00, 3.390509615014340e-05, 2.966310494594611e-06, 8.687574034234818e+03, 4.508180720844302e-04, 9.990000000001051e-01, 9.999999998948348e-04, 2.238494939416870e+01, 2.637294186751437e+02, 2.540349960327148e+02, 2.345463840474507e+01, 3.322411046219054e-04
4305, 4.934519857565527e-02, 1.118468381873014e-01, 9.785330392607282e-03, 2.850123541112527e-04, 2.852976517305394e-07, 2.216517860109917e+00, 3.581204941066572e-05, 3.133147157101358e-06, 8.675611888628235e+03, 4.501974582522889e-04, 9.990000000001137e-01, 9.999999998862807e-04, 2.233979677071168e+01, 2.635595322331427e+02, 2.540349960327148e+02, 2.346220859973354e+01, 3.265274214105913e-04
4306, 5.450491244018765e-02, 1.163558470651182e-01, 1.017981755315400e-02, 2.845835448607847e-04, 2.848684132389553e-07, 2.213184278770012e+00, 3.770347852019562e-05, 3.298625613088874e-06, 8.662529584065387e+03, 4.495187331163064e-04, 9.990000000001230e-01, 9.999999998768965e-04, 2.229050150186947e+01, 2.633742125919001e+02, 2.540349960327148e+02, 2.347047465733395e+01, 3.202895214079698e-04
4307, 5.986318952127878e-02, 1.206288482755988e-01, 1.055365671830360e-02, 2.841126951669766e-04, 2.843970922212603e-07, 2.209523843545501e+00, 3.956837310664303e-05, 3.461782576773601e-06, 8.648164715454488e+03, 4.487734720371001e-04, 9.990000000001333e-01, 9.999999998666035e-04, 2.223647552798135e+01, 2.631712894268920e+02, 2.540349960327148e+02, 2.347953568557606e+01, 3.134529906297905e-04
4308, 6.540916148264168e-02, 1.246571747764446e-01, 1.090608962010866e-02, 2.835934807424611e-04, 2.838773580594460e-07, 2.205487380258969e+00, 4.139125259701984e-05, 3.621263670006228e-06, 8.632324347490401e+03, 4.479516667763102e-04, 9.990000000001448e-01, 9.999999998553087e-04, 2.217702305309041e+01, 2.629481988520994e+02, 2.540349960327148e+02, 2.348950905759717e+01, 3.059297819732925e-04
4309, 7.113157928145880e-02, 1.284326558055949e-01, 1.123640140951650e-02, 2.830183305123390e-04, 2.833016320999341e-07, 2.201016019385724e+00, 4.315060829857220e-05, 3.775187121990692e-06, 8.614777510259026e+03, 4.470413362752510e-04, 9.990000000001570e-01, 9.999999998429063e-04, 2.211131474018776e+01, 2.627018899150327e+02, 2.540349960327148e+02, 2.350053482617411e+01, 2.976149498432620e-04
4310, 7.701883598511533e-02, 1.319476334542016e-01, 1.154392210631660e-02, 2.823781037533357e-04, 2.826607644695471e-07, 2.196038685156991e+00, 4.481671623683780e-05, 3.920952417421037e-06, 8.595245350378729e+03, 4.460280158446575e-04, 9.990000000001706e-01, 9.999999998292716e-04, 2.203835404078961e+01, 2.624287027205838e+02, 2.540349960327148e+02, 2.351278150094729e+01, 2.883823894443345e-04
4311, 8.305899031385024e-02, 1.351949781993702e-01, 1.182802795807933e-02, 2.816616613335923e-04, 2.819436048861103e-07, 2.190468761007605e+00, 4.634853007244775e-05, 4.054968461989313e-06, 8.573388051821843e+03, 4.448940788263019e-04, 9.990000000001857e-01, 9.999999998142606e-04, 2.195693276369741e+01, 2.621242077533971e+02, 2.540349960327148e+02, 2.352645369906524e+01, 2.780792143827960e-04
4312, 8.923979086157234e-02, 1.381681033651605e-01, 1.208814270532961e-02, 2.808552886128393e-04, 2.811364249809472e-07, 2.184199601251636e+00, 4.768920754564495e-05, 4.172262197220185e-06, 8.548787231895793e+03, 4.436178235957939e-04, 9.990000000002023e-01, 9.999999997977031e-04, 2.186557168362661e+01, 2.617829912501588e+02, 2.540349960327148e+02, 2.354180241532684e+01, 2.665182411900654e-04
4313, 9.554870094571408e-02, 1.408609784825177e-01, 1.232373875038941e-02, 2.799419068717042e-04, 2.802221289388261e-07, 2.177098397914996e+00, 4.875957128107192e-05, 4.265906495493806e-06, 8.520921886776800e+03, 4.421722260511671e-04, 9.990000000002205e-01, 9.999999997794002e-04, 2.176243999337498e+01, 2.613983642184015e+02, 2.540349960327148e+02, 2.355913902233007e+01, 2.534677966747850e-04
4314, 1.019729240357190e-01, 1.432681415210333e-01, 1.253433822751814e-02, 2.788999774441067e-04, 2.791791565333908e-07, 2.168997657316388e+00, 4.944838605294769e-05, 4.326169531957367e-06, 8.489134963802146e+03, 4.405232060242086e-04, 9.990000000002408e-01, 9.999999997591178e-04, 2.164524427635467e+01, 2.609619612812708e+02, 2.540349960327148e+02, 2.357885468907896e+01, 2.386376683343083e-04
4315, 1.084994297085858e-01, 1.453847099677270e-01, 1.271951397218052e-02, 2.777019497602944e-04, 2.779799296166855e-07, 2.159683128943712e+00, 4.959762297851495e-05, 4.339225570404090e-06, 8.452586022298527e+03, 4.386271722875121e-04, 9.990000000002633e-01, 9.999999997365797e-04, 2.151107265967407e+01, 2.604631770824980e+02, 2.540349960327148e+02, 2.360144784806810e+01, 2.216593832432432e-04
4316, 1.151149800788232e-01, 1.472063907303784e-01, 1.287889038747578e-02, 2.763120163033144e-04, 2.765886048283361e-07, 2.148876342979507e+00, 4.897963760507975e-05, 4.285158308296794e-06, 8.410182754632402e+03, 4.364274713451292e-04, 9.990000000002884e-01, 9.999999997114609e-04, 2.135617153927700e+01, 2.598883572913926e+02, 2.540349960327148e+02, 2.362756392218590e+01, 2.020579545052445e-04
4317, 1.218061566492055e-01, 1.487294888453197e-01, 1.301214420597084e-02, 2.746827859978087e-04, 2.749577436544063e-07, 2.136208734320404e+00, 4.726094734503340e-05, 4.134791820013646e-06, 8.360479519317936e+03, 4.338491256537339e-04, 9.990000000003167e-01, 9.999999996833811e-04, 2.117561822424225e+01, 2.592196084474616e+02, 2.540349960327148e+02, 2.365805427081843e+01, 1.792104571534434e-04
4318, 1.285593875278688e-01, 1.499509149720295e-01, 1.311900514539233e-02, 2.732071919223451e-04, 2.734806725018498e-07, 2.124735246137596e+00, 4.439541782123040e-05, 3.884090156323437e-06, 8.315462076553209e+03, 4.315139733493835e-04, 9.990000000003399e-01, 9.999999996599498e-04, 2.101295247588759e+01, 2.586176411428575e+02, 2.540349960327148e+02, 2.368559656098490e+01, 1.586264803150983e-04
4319, 1.352087029775046e-01, 1.510000555116980e-01, 1.321079304905879e-02, 2.725833311251049e-04, 2.728561872167300e-07, 2.119883750860660e+00, 4.249558165230961e-05, 3.717876282894803e-06, 8.296424524093705e+03, 4.305267123615719e-04, 9.990000000003504e-01, 9.999999996496629e-04, 2.094432021305254e+01, 2.583629114965269e+02, 2.540349960327148e+02, 2.369727303543235e+01, 1.499416470121470e-04
4320, 1.419555162797883e-01, 1.520645794318840e-01, 1.330392682412724e-02, 2.725782036803598e-04, 2.728510546374249e-07, 2.119843354311786e+00, 4.244645410539037e-05, 3.713578422959316e-06, 8.296263779538480e+03, 4.305185925161441e-04, 9.990000000003577e-01, 9.999999996423974e-04, 2.094366945854378e+01, 2.583597438733752e+02, 2.540349960327148e+02, 2.369741248841731e+01, 1.498592995243006e-04
4321, 1.488987548828420e-01, 1.531600956771620e-01, 1.339977207629756e-02, 2.726834909533683e-04, 2.729564473003079e-07, 2.120661923413276e+00, 4.325859453014174e-05, 3.784631469651415e-06, 8.299474977808106e+03, 4.306852064118620e-04, 9.990000000003676e-01, 9.999999996323197e-04, 2.095520070339767e+01, 2.584021809804537e+02, 2.540349960327148e+02, 2.369546370351938e+01, 1.513184811860246e-04
4322, 1.561402263876655e-01, 1.543026676276296e-01, 1.349973416922617e-02, 2.728641367189944e-04, 2.731372738888560e-07, 2.122066512294248e+00, 4.470440887645163e-05, 3.911123733129745e-06, 8.304985699184406e+03, 4.309710748752265e-04, 9.990000000003809e-01, 9.999999996191393e-04, 2.097501737456122e+01, 2.584753105447350e+02, 2.540349960327148e+02, 2.369210813539789e+01, 1.538261135817161e-04
4323, 1.637861113367645e-01, 1.555090486336893e-01, 1.360527883114940e-02, 2.731110961873650e-04, 2.733844805593587e-07, 2.123986744737557e+00, 4.673439372207673e-05, 4.088724255347902e-06, 8.312519659342226e+03, 4.313618851750875e-04, 9.990000000003970e-01, 9.999999996028830e-04, 2.100213455659236e+01, 2.585754485074659e+02, 2.540349960327148e+02, 2.368751593277077e+01, 1.572575639792094e-04
4324, 1.719485201225209e-01, 1.567969276677562e-01, 1.371795364662297e-02, 2.734159882318124e-04, 2.736896777956535e-07, 2.126357443335000e+00, 4.931547649760152e-05, 4.314539570341877e-06, 8.321821141434479e+03, 4.318443753838316e-04, 9.990000000004164e-01, 9.999999995836360e-04, 2.103564904860560e+01, 2.586992712460097e+02, 2.540349960327148e+02, 2.368184140983255e+01, 1.614985399334425e-04
4325, 1.807471368440085e-01, 1.581851886948402e-01, 1.383941074850767e-02, 2.737700491489205e-04, 2.740440931218793e-07, 2.129110458617757e+00, 5.241293674232696e-05, 4.585532039807899e-06, 8.332622780419268e+03, 4.324046782053880e-04, 9.990000000004385e-01, 9.999999995615190e-04, 2.107461657325529e+01, 2.588433091814775e+02, 2.540349960327148e+02, 2.367524564228562e+01, 1.664295511201870e-04
4326, 1.903109742158616e-01, 1.596941875651159e-01, 1.397143104293022e-02, 2.741644777883117e-04, 2.744389165777367e-07, 2.132177350069357e+00, 5.598862904207414e-05, 4.898364381847799e-06, 8.344656066162173e+03, 4.330288669851949e-04, 9.990000000004633e-01, 9.999999995366812e-04, 2.111808728250153e+01, 2.590040716174963e+02, 2.540349960327148e+02, 2.366789050225605e+01, 1.719304022908965e-04
4327, 2.007802652611475e-01, 1.613460504885088e-01, 1.411595032242589e-02, 2.745908268448512e-04, 2.748656924023766e-07, 2.135492429024335e+00, 6.000139938197706e-05, 5.249436096836613e-06, 8.357663280285493e+03, 4.337035748374905e-04, 9.990000000004906e-01, 9.999999995092986e-04, 2.116514735568069e+01, 2.591781986407993e+02, 2.540349960327148e+02, 2.365993154754056e+01, 1.778854571572638e-04
4328, 2.123085195258328e-01, 1.631649984677853e-01, 1.427508765015597e-02, 2.750413460750643e-04, 2.753166625943757e-07, 2.138995427807856e+00, 6.440847759954854e-05, 5.635005290874012e-06, 8.371407968489404e+03, 4.344165377374866e-04, 9.990000000005205e-01, 9.999999994795706e-04, 2.121495599653632e+01, 2.593625968815718e+02, 2.540349960327148e+02, 2.365151172486154e+01, 1.841883200530616e-04
4329, 2.250647739647891e-01, 1.651777024472554e-01, 1.445117643139312e-02, 2.755092630191330e-04, 2.757850479147391e-07, 2.142633682753064e+00, 6.916765401009282e-05, 6.051379105473535e-06, 8.385683506429081e+03, 4.351570387583864e-04, 9.990000000005522e-01, 9.999999994477272e-04, 2.126677620707056e+01, 2.595545529184654e+02, 2.540349960327148e+02, 2.364275616800071e+01, 1.907457301051723e-04
4330, 2.392360715037206e-01, 1.674136743845788e-01, 1.464679862787102e-02, 2.759889990489255e-04, 2.762652641511963e-07, 2.146363814139174e+00, 7.424005787410708e-05, 6.495156801702789e-06, 8.400319692383406e+03, 4.359162499986683e-04, 9.990000000005860e-01, 9.999999994140399e-04, 2.131999902040096e+01, 2.597518231399362e+02, 2.540349960327148e+02, 2.363376813579732e+01, 1.974806276969871e-04
4331, 2.550302036197720e-01, 1.699056999798957e-01, 1.486482261667769e-02, 2.764763258310116e-04, 2.767530787378423e-07, 2.150152942647054e+00, 7.959333674267509e-05, 6.963507916712638e-06, 8.415187521887714e+03, 4.366874802449584e-04, 9.990000000006212e-01, 9.999999993788428e-04, 2.137416163521246e+01, 2.599527016436044e+02, 2.540349960327148e+02, 2.362462600412931e+01, 2.043344492301675e-04
4332, 2.726787571548399e-01, 1.726903194073230e-01, 1.510844524881162e-02, 2.769684726481390e-04, 2.772457181840518e-07, 2.153979523575666e+00, 8.520506280792417e-05, 7.454470280850802e-06, 8.430202462930860e+03, 4.374663448888866e-04, 9.990000000006575e-01, 9.999999993425641e-04, 2.142896047466218e+01, 2.601560698655534e+02, 2.540349960327148e+02, 2.361538112879121e+01, 2.112687796187758e-04
4333, 2.924405100365236e-01, 1.758083630977031e-01, 1.538123872409842e-02, 2.774641984491083e-04, 2.777419401964893e-07, 2.157833906706234e+00, 9.106625850164106e-05, 7.967258467699387e-06, 8.445326654905539e+03, 4.382508800400241e-04, 9.990000000006942e-01, 9.999999993057747e-04, 2.148426058872601e+01, 2.603614330948845e+02, 2.540349960327148e+02, 2.360605633152496e+01, 2.182665420768303e-04
4334, 3.146052256976335e-01, 1.793055504287038e-01, 1.568720296978747e-02, 2.779638440346215e-04, 2.782420859172151e-07, 2.161718741649645e+00, 9.718502303992798e-05, 8.502581075942323e-06, 8.460570501450813e+03, 4.390416252129148e-04, 9.990000000007307e-01, 9.999999992692562e-04, 2.154010302706932e+01, 2.605689498265083e+02, 2.540349960327148e+02, 2.359664472931210e+01, 2.253329310928478e-04
4335, 3.394979018312223e-01, 1.832331601007664e-01, 1.603082429084772e-02, 2.784690014686204e-04, 2.787477490041320e-07, 2.165646406642642e+00, 1.035854865716095e-04, 9.062549229645725e-06, 8.475982582088134e+03, 4.398411002338441e-04, 9.990000000007658e-01, 9.999999992341014e-04, 2.159666949883095e+01, 2.607793029148309e+02, 2.540349960327148e+02, 2.358711573565239e+01, 2.324909404239186e-04
4336, 3.674835357799593e-01, 1.876487820285168e-01, 1.641714115194236e-02, 2.789598828530500e-04, 2.792391217519622e-07, 2.169463025425446e+00, 1.100106743658250e-04, 9.624680571449751e-06, 8.490959002814787e+03, 4.406179882665481e-04, 9.990000000007980e-01, 9.999999992019750e-04, 2.165174458783996e+01, 2.609842738439066e+02, 2.540349960327148e+02, 2.357784117457069e+01, 2.394602278614895e-04
4337, 3.989724764339914e-01, 1.926171617725049e-01, 1.685181805563316e-02, 2.794200076531312e-04, 2.796997071280886e-07, 2.173040465938378e+00, 1.162223872453237e-04, 1.016813533088637e-05, 8.504996956577323e+03, 4.413462057115883e-04, 9.990000000008301e-01, 9.999999991699288e-04, 2.170346547835102e+01, 2.611769104390769e+02, 2.540349960327148e+02, 2.356913424287823e+01, 2.460050698033658e-04
4338, 4.344264411113166e-01, 1.982111498930402e-01, 1.734122860007868e-02, 2.798533387356365e-04, 2.801334719661209e-07, 2.176409563432405e+00, 1.222397487458553e-04, 1.069458657764683e-05, 8.518217487485541e+03, 4.420320232177004e-04, 9.990000000008620e-01, 9.999999991379762e-04, 2.175225873525690e+01, 2.613587613834844e+02, 2.540349960327148e+02, 2.356092343813906e+01, 2.521794444346396e-04
4339, 4.743652856452280e-01, 2.045127701463455e-01, 1.789254893408826e-02, 2.802591821892257e-04, 2.805397216601573e-07, 2.179564923756326e+00, 1.280224311986622e-04, 1.120050609313665e-05, 8.530599396030189e+03, 4.426743416474528e-04, 9.990000000008936e-01, 9.999999991062638e-04, 2.179803177688503e+01, 2.615294656208173e+02, 2.540349960327148e+02, 2.355322350021601e+01, 2.579716363264426e-04
4340, 5.193746269475402e-01, 2.116144221858220e-01, 1.851386297984821e-02, 2.806375309524577e-04, 2.809184491416738e-07, 2.182506496464179e+00, 1.335409835918225e-04, 1.168331723846237e-05, 8.542142465544177e+03, 4.432731489289096e-04, 9.990000000009253e-01, 9.999999990747295e-04, 2.184076946888136e+01, 2.616889469201773e+02, 2.540349960327148e+02, 2.354603641352223e+01, 2.633797303540731e-04
4341, 5.701144298160306e-01, 2.196202364034394e-01, 1.921428096618439e-02, 2.809888251520783e-04, 2.812700949779548e-07, 2.185237707801230e+00, 1.387745783529598e-04, 1.214119782835635e-05, 8.552860124296587e+03, 4.438291408116860e-04, 9.990000000009568e-01, 9.999999990432632e-04, 2.188050813269241e+01, 2.618373219509070e+02, 2.540349960327148e+02, 2.353935556915279e+01, 2.684083226898738e-04
4342, 6.273286838930814e-01, 2.286476007770775e-01, 2.000407301039553e-02, 2.813138494268532e-04, 2.815954445931488e-07, 2.187764662150615e+00, 1.437101133871741e-04, 1.257300157014743e-05, 8.562776311628377e+03, 4.443435583814025e-04, 9.990000000009883e-01, 9.999999990117116e-04, 2.191732426325093e+01, 2.619748587648457e+02, 2.540349960327148e+02, 2.353316766492604e+01, 2.730670931216295e-04
4343, 6.918563126672260e-01, 2.388288821117354e-01, 2.089481970734619e-02, 2.816136435505050e-04, 2.818955388017394e-07, 2.190095447067760e+00, 1.483412217394675e-04, 1.297817142066558e-05, 8.571922750922411e+03, 4.448180466128672e-04, 9.990000000010202e-01, 9.999999989798796e-04, 2.195132459371182e+01, 2.621019400563889e+02, 2.540349960327148e+02, 2.352745437636217e+01, 2.773695478287949e-04
4344, 7.646434744745524e-01, 2.503133669128970e-01, 2.189958193388360e-02, 2.818894247611609e-04, 2.821715960602451e-07, 2.192239529378213e+00, 1.526672134198509e-04, 1.335664700802937e-05, 8.580336579809660e+03, 4.452545314438454e-04, 9.990000000010526e-01, 9.999999989475340e-04, 2.198263736584425e+01, 2.622190307374860e+02, 2.540349960327148e+02, 2.352219382170248e+01, 2.813319147243320e-04
4345, 8.467574358675809e-01, 2.632694503507662e-01, 2.303309235839314e-02, 2.821425223334655e-04, 2.824249469738388e-07, 2.194207246492129e+00, 1.566920229847525e-04, 1.370877255701021e-05, 8.588058353932462e+03, 4.456551162200307e-04, 9.990000000010857e-01, 9.999999989143999e-04, 2.201140489928091e+01, 2.623266502194502e+02, 2.540349960327148e+02, 2.351736180654908e+01, 2.849722031559537e-04
4346, 9.394022207746211e-01, 2.778871054118087e-01, 2.431197146356671e-02, 2.823743242143499e-04, 2.826569808786996e-07, 2.196009391533679e+00, 1.604232186552635e-04, 1.403521019799694e-05, 8.595130418797067e+03, 4.460219972296939e-04, 9.990000000011198e-01, 9.999999988801653e-04, 2.203777746791037e+01, 2.624253494742006e+02, 2.540349960327148e+02, 2.351293284769486e+01, 2.883094290152838e-04
4347, 1.043936264910732e+00, 2.943806684423744e-01, 2.575497124989149e-02, 2.825862349693478e-04, 2.828691037462323e-07, 2.197656886421667e+00, 1.638711096817644e-04, 1.433686187146063e-05, 8.601595626731631e+03, 4.463573971375043e-04, 9.990000000011556e-01, 9.999999988444773e-04, 2.206190842173084e+01, 2.625156926818076e+02, 2.540349960327148e+02, 2.350888098715154e+01, 2.913629974496469e-04
4348, 1.161892334304097e+00, 3.129919819283814e-01, 2.738325019324424e-02, 2.827796438994931e-04, 2.830627062680504e-07, 2.199160534031773e+00, 1.670479719638673e-04, 1.461480157835234e-05, 8.607496364163073e+03, 4.466635145144142e-04, 9.990000000011932e-01, 9.999999988069400e-04, 2.208395044306560e+01, 2.625982430774519e+02, 2.540349960327148e+02, 2.350518041556685e+01, 2.941522291177407e-04
